No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,Underwater Percentage,Dive Count,Average Dive Duration,Dive Duration Standard Deviation,Maximum Dive Duration,Maximum Dive Depth,Duration Limit 1 Dive Count,Duration Limit 2 Dive Count,Duration Limit 3 Dive Count,Duration Limit 4 Dive Count,Duration Limit 5 Dive Count,Duration Limit 6 Dive Count,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
2513,2021.01.06 08:00:00,2021.01.06 06:00:00,,,,,,,,,,,,,,,,86.328%,1.0,10469.0,,,45.0,,,,,,,1.953%,70.703%,1.953%,5.859%,2.734%,1.953%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.06 17:49:02,1,,,,,Primary,,No,
2514,2021.01.06 10:00:00,2021.01.06 08:00:00,,,,,,,,,,,,,,,,92.578%,1.0,5449.0,,,39.0,,,,,,,0.391%,0.391%,41.016%,41.016%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.06 17:49:02,1,,,,,Primary,,No,
2515,2021.01.06 12:00:00,2021.01.06 10:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,33.0,,,,,,,0.391%,0.391%,1.172%,97.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.06 17:49:02,1,,,,,Primary,,No,
2516,2021.01.06 12:00:00,2021.01.06 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.06 17:49:02,1,,,,,Primary,,No,
2517,2021.01.06 14:00:00,2021.01.06 12:00:00,,,,,,,,,,,,,,,,83.203%,8.0,1206.0,,,55.0,,,,,,,3.516%,1.172%,0.391%,3.516%,67.578%,5.078%,1.172%,0.391%,0.391%,0.391%,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2518,2021.01.06 16:00:00,2021.01.06 14:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,43.0,,,,,,,0.391%,0.391%,1.172%,69.141%,28.516%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2519,2021.01.06 17:49:02,2021.01.06 17:49:02,3.0,36.9148,16.0626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.06 17:49:02,1,No,,No,,,0 0 19373 3 0 0 0 0,No,
2520,2021.01.06 18:00:00,2021.01.06 16:00:00,,,,,,,,,,,,,,,,94.141%,1.0,19373.0,,,25.0,,,,,,,0.391%,3.516%,1.172%,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2521,2021.01.06 20:00:00,2021.01.06 18:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,7.0,,,,,,,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2522,2021.01.06 22:00:00,2021.01.06 20:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,7.0,,,,,,,81.641%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2523,2021.01.07 00:00:00,2021.01.06 22:00:00,,,,,,,,,,,,,,,,94.922%,1.0,15193.0,,,7.0,,,,,,,94.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2524,2021.01.07 00:00:00,2021.01.07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2525,2021.01.07 02:00:00,2021.01.07 00:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,5.0,,,,,,,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2526,2021.01.07 04:00:00,2021.01.07 02:00:00,,,,,,,,,,,,,,,,94.922%,1.0,14796.0,,,7.0,,,,,,,18.359%,76.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 14:23:58,1,,,,,Primary,,No,
2527,2021.01.07 06:00:00,2021.01.07 04:00:00,,,,,,,,,,,,,,,,98.047%,3.0,4193.0,,,13.0,,,,,,,45.703%,51.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 23:00:23,1,,,,,Primary,,No,
2528,2021.01.07 08:00:00,2021.01.07 06:00:00,,,,,,,,,,,,,,,,95.703%,6.0,211.0,,,19.0,,,,,,,16.797%,1.953%,76.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 23:00:23,1,,,,,Primary,,No,
2529,2021.01.07 10:00:00,2021.01.07 08:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,11.0,,,,,,,0.391%,82.422%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 23:00:23,1,,,,,Primary,,No,
2530,2021.01.07 12:00:00,2021.01.07 10:00:00,,,,,,,,,,,,,,,,94.141%,1.0,16499.0,,,13.0,,,,,,,1.172%,87.891%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 23:00:23,1,,,,,Primary,,No,
2531,2021.01.07 12:00:00,2021.01.07 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,2021.01.07 23:00:23,1,,,,,Primary,,No,
2532,2021.01.07 14:00:00,2021.01.07 12:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,13.0,,,,,,,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 23:00:23,1,,,,,Primary,,No,
2533,2021.01.07 14:23:58,2021.01.07 14:23:58,3.0,37.06088,15.95775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.07 14:23:58,1,No,,No,,,58202 9700 11534 6 1 0 5 1,No,
2534,2021.01.07 16:00:00,2021.01.07 14:00:00,,,,,,,,,,,,,,,,93.359%,1.0,11534.0,,,35.0,,,,,,,1.172%,16.016%,67.578%,8.203%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 23:00:23,1,,,,,Primary,,No,
2535,2021.01.07 18:00:00,2021.01.07 16:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,13.0,,,,,,,0.391%,24.609%,75.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.07 23:00:23,1,,,,,Primary,,No,
2536,2021.01.07 20:00:00,2021.01.07 18:00:00,,,,,,,,,,,,,,,,95.703%,1.0,16490.0,,,11.0,,,,,,,1.172%,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 14:48:37,1,,,,,Primary,,No,
2537,2021.01.07 22:00:00,2021.01.07 20:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,7.0,,,,,,,71.484%,28.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 14:48:37,1,,,,,Primary,,No,
2538,2021.01.07 23:00:23,2021.01.07 23:00:23,8.0,37.14532,15.92682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.07 23:00:23,1,No,,No,,,0 0 13991 1 0 0 0 0,No,
2539,2021.01.08 00:00:00,2021.01.07 22:00:00,,,,,,,,,,,,,,,,94.922%,1.0,13991.0,,,7.0,,,,,,,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 14:48:37,1,,,,,Primary,,No,
2540,2021.01.08 00:00:00,2021.01.08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.08 14:48:37,1,,,,,Primary,,No,
2541,2021.01.08 02:00:00,2021.01.08 00:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,5.0,,,,,,,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 14:48:37,1,,,,,Primary,,No,
2542,2021.01.08 04:00:00,2021.01.08 02:00:00,,,,,,,,,,,,,,,,94.141%,1.0,14484.0,,,7.0,,,,,,,91.797%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 14:48:37,1,,,,,Primary,,No,
2543,2021.01.08 06:00:00,2021.01.08 04:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,9.0,,,,,,,98.828%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 14:48:37,1,,,,,Primary,,No,
2544,2021.01.08 08:00:00,2021.01.08 06:00:00,,,,,,,,,,,,,,,,84.766%,4.0,3605.0,,,15.0,,,,,,,69.922%,12.891%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 14:48:37,1,,,,,Primary,,No,
2545,2021.01.08 10:00:00,2021.01.08 08:00:00,,,,,,,,,,,,,,,,91.016%,1.0,2540.0,,,53.0,,,,,,,12.891%,0.391%,59.766%,12.109%,2.734%,1.953%,1.172%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 23:51:40,1,,,,,Primary,,No,
2546,2021.01.08 12:00:00,2021.01.08 10:00:00,,,,,,,,,,,,,,,,93.359%,1.0,10363.0,,,31.0,,,,,,,1.172%,1.172%,73.828%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2021.01.08 23:51:40,1,,,,,Primary,,No,
2547,2021.01.08 12:00:00,2021.01.08 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.08 23:51:40,1,,,,,Primary,,No,
2548,2021.01.08 14:00:00,2021.01.08 12:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,21.0,,,,,,,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 23:51:40,1,,,,,Primary,,No,
2549,2021.01.08 14:48:37,2021.01.08 14:48:37,12.0,37.2794,15.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.08 14:48:37,1,No,,No,,,20726 10363 12104 6 0 0 1 1,No,
2550,2021.01.08 16:00:00,2021.01.08 14:00:00,,,,,,,,,,,,,,,,92.578%,1.0,12104.0,,,33.0,,,,,,,1.172%,1.172%,40.234%,49.609%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 23:51:40,1,,,,,Primary,,No,
2551,2021.01.08 18:00:00,2021.01.08 16:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,25.0,,,,,,,0.391%,0.391%,10.547%,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 23:51:40,1,,,,,Primary,,No,
2552,2021.01.08 20:00:00,2021.01.08 18:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,21.0,,,,,,,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 23:51:40,1,,,,,Primary,,No,
2553,2021.01.08 22:00:00,2021.01.08 20:00:00,,,,,,,,,,,,,,,,94.922%,1.0,21639.0,,,17.0,,,,,,,46.484%,0.391%,48.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.08 23:51:40,1,,,,,Primary,,No,
2554,2021.01.08 23:51:40,2021.01.08 23:51:40,3.0,37.27342,15.95158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.08 23:51:40,1,No,,No,,,0 0 10021 4 0 0 0 0,No,
2555,2021.01.09 00:00:00,2021.01.08 22:00:00,,,,,,,,,,,,,,,,94.922%,1.0,10021.0,,,5.0,,,,,,,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 13:50:23,1,,,,,Primary,,No,
2556,2021.01.09 00:00:00,2021.01.09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.09 13:50:23,1,,,,,Primary,,No,
2557,2021.01.09 02:00:00,2021.01.09 00:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,5.0,,,,,,,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 13:50:23,1,,,,,Primary,,No,
2558,2021.01.09 04:00:00,2021.01.09 02:00:00,,,,,,,,,,,,,,,,94.922%,1.0,14000.0,,,5.0,,,,,,,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 13:50:23,1,,,,,Primary,,No,
2559,2021.01.09 06:00:00,2021.01.09 04:00:00,,,,,,,,,,,,,,,,95.703%,0.0,7118.0,,,3.0,,,,,,,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 13:50:23,1,,,,,Primary,,No,
2560,2021.01.09 08:00:00,2021.01.09 06:00:00,,,,,,,,,,,,,,,,62.891%,30.0,121.0,,,19.0,,,,,,,47.266%,0.391%,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 13:50:23,1,,,,,Primary,,No,
2561,2021.01.09 10:00:00,2021.01.09 08:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,17.0,,,,,,,0.391%,76.953%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 13:50:23,1,,,,,Primary,,No,
2562,2021.01.09 12:00:00,2021.01.09 10:00:00,,,,,,,,,,,,,,,,91.016%,1.0,10594.0,,,49.0,,,,,,,1.172%,32.422%,17.578%,32.422%,2.734%,5.078%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 23:00:14,1,,,,,Primary,,No,
2563,2021.01.09 12:00:00,2021.01.09 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.09 23:00:14,1,,,,,Primary,,No,
2564,2021.01.09 13:50:23,2021.01.09 13:50:23,4.0,37.40747,15.93297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.09 13:50:23,1,No,,No,,,0 0 10817 5 0 0 0 0,No,
2565,2021.01.09 14:00:00,2021.01.09 12:00:00,,,,,,,,,,,,,,,,94.141%,1.0,10817.0,,,25.0,,,,,,,0.391%,1.172%,89.453%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2021.01.09 23:00:14,1,,,,,Primary,,No,
2566,2021.01.09 16:00:00,2021.01.09 14:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,35.0,,,,,,,0.391%,0.391%,24.609%,73.828%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 23:00:14,1,,,,,Primary,,No,
2567,2021.01.09 18:00:00,2021.01.09 16:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,21.0,,,,,,,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 23:00:14,1,,,,,Primary,,No,
2568,2021.01.09 20:00:00,2021.01.09 18:00:00,,,,,,,,,,,,,,,,71.484%,0.0,19730.0,,,15.0,,,,,,,0.391%,0.391%,70.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 23:00:14,1,,,,,Primary,,No,
2569,2021.01.09 22:00:00,2021.01.09 20:00:00,,,,,,,,,,,,,,,,0.391%,0.0,0.0,,,1.0,,,,,,,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.09 23:00:14,1,,,,,Primary,,No,
2570,2021.01.09 23:00:14,2021.01.09 23:00:14,2.0,37.3291,15.92057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.09 23:00:14,1,No,,No,,,0 0 19730 6 0 0 0 0,No,
2571,2021.01.10 00:00:00,2021.01.10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.10 08:04:42,1,,,,,Primary,,No,
2572,2021.01.10 00:00:00,2021.01.09 22:00:00,,,,,,,,,,,,,,,,0.391%,0.0,0.0,,,1.0,,,,,,,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.10 08:04:42,1,,,,,Primary,,No,
2573,2021.01.10 02:00:00,2021.01.10 00:00:00,,,,,,,,,,,,,,,,0.391%,0.0,0.0,,,1.0,,,,,,,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.10 08:04:42,1,,,,,Primary,,No,
2574,2021.01.10 04:00:00,2021.01.10 02:00:00,,,,,,,,,,,,,,,,0.391%,0.0,0.0,,,1.0,,,,,,,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.10 08:04:42,1,,,,,Primary,,No,
2575,2021.01.10 06:00:00,2021.01.10 04:00:00,,,,,,,,,,,,,,,,92.578%,2.0,2782.0,,,19.0,,,,,,,33.984%,5.078%,53.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.10 08:04:42,1,,,,,Primary,,No,
2576,2021.01.10 08:00:00,2021.01.10 06:00:00,,,,,,,,,,,,,,,,99.609%,0.0,11085.0,,,17.0,,,,,,,0.391%,9.766%,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 00:22:01,1,,,,,Primary,,No,
2577,2021.01.10 08:04:42,2021.01.10 08:04:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.10 08:04:42,1,No,,No,,,11085 11085 11085 7 0 0 1 0,No,
2578,2021.01.10 10:00:00,2021.01.10 08:00:00,,,,,,,,,,,,,,,,65.234%,2.0,17.0,,,33.0,,,,,,,0.391%,0.391%,52.734%,9.766%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 00:22:01,1,,,,,Primary,,No,
2579,2021.01.10 12:00:00,2021.01.10 10:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,23.0,,,,,,,0.391%,0.391%,97.266%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 00:22:01,1,,,,,Primary,,No,
2580,2021.01.10 12:00:00,2021.01.10 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.11 00:22:01,1,,,,,Primary,,No,
2581,2021.01.10 14:00:00,2021.01.10 12:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,19.0,,,,,,,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 00:22:01,1,,,,,Primary,,No,
2582,2021.01.10 16:00:00,2021.01.10 14:00:00,,,,,,,,,,,,,,,,98.047%,3.0,8141.0,,,17.0,,,,,,,8.984%,24.609%,64.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 00:22:01,1,,,,,Primary,,No,
2583,2021.01.10 18:00:00,2021.01.10 16:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,7.0,,,,,,,94.141%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 00:22:01,1,,,,,Primary,,No,
2584,2021.01.10 20:00:00,2021.01.10 18:00:00,,,,,,,,,,,,,,,,92.578%,4.0,3091.0,,,5.0,,,,,,,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 00:22:01,1,,,,,Primary,,No,
2585,2021.01.10 22:00:00,2021.01.10 20:00:00,,,,,,,,,,,,,,,,96.484%,1.0,7414.0,,,5.0,,,,,,,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 11:03:14,1,,,,,Primary,,No,
2586,2021.01.11 00:00:00,2021.01.10 22:00:00,,,,,,,,,,,,,,,,99.609%,0.0,0.0,,,3.0,,,,,,,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 11:03:14,1,,,,,Primary,,No,
2587,2021.01.11 00:00:00,2021.01.11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,2021.01.11 11:03:14,1,,,,,Primary,,No,
2588,2021.01.11 00:22:01,2021.01.11 00:22:01,3.0,37.2794,15.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2021.01.11 00:22:01,1,No,,No,,,18431 9216 11017 5 0 0 2 0,No,
2589,2021.01.11 02:00:00,2021.01.11 00:00:00,,,,,,,,,,,,,,,,94.922%,1.0,11017.0,,,5.0,,,,,,,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021.01.11 11:03:14,1,,,,,Primary,,No,
