Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
2020.10.03 20:00:00,2020.10.03 18:00:00,94.922%,2.0,3037.0,,35.0,57.422%,5.078%,0.391%,28.516%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.03 22:00:00,2020.10.03 20:00:00,95.703%,4.0,1606.0,,23.0,9.766%,32.422%,41.016%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.04 00:00:00,2020.10.03 22:00:00,84.766%,21.0,419.0,,9.0,74.609%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.04 02:00:00,2020.10.04 00:00:00,83.203%,27.0,224.0,,1.0,80.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.04 04:00:00,2020.10.04 02:00:00,94.922%,40.0,170.0,,3.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.04 06:00:00,2020.10.04 04:00:00,93.359%,31.0,155.0,,57.0,37.891%,0.391%,2.734%,10.547%,19.922%,19.141%,1.172%,0.391%,0.391%,0.391%,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.10.04 08:00:00,2020.10.04 06:00:00,87.109%,53.0,152.0,,37.0,66.016%,0.391%,1.172%,7.422%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.04 10:00:00,2020.10.04 08:00:00,92.578%,35.0,191.0,,49.0,48.047%,0.391%,13.672%,22.266%,1.172%,4.297%,0.391%,0.391%,0.391%,0.391%,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.10.04 12:00:00,2020.10.04 10:00:00,93.359%,61.0,111.0,,1.0,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.04 14:00:00,2020.10.04 12:00:00,95.703%,37.0,104.0,,55.0,51.172%,0.391%,4.297%,26.172%,0.391%,10.547%,0.391%,0.391%,0.391%,0.391%,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.04 16:00:00,2020.10.04 14:00:00,91.797%,40.0,177.0,,65.0,44.141%,0.391%,8.984%,0.391%,0.391%,19.141%,16.016%,0.391%,0.391%,0.391%,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.04 18:00:00,2020.10.04 16:00:00,95.703%,6.0,1351.0,,53.0,14.453%,0.391%,1.953%,35.547%,15.234%,26.172%,1.172%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020.10.04 20:00:00,2020.10.04 18:00:00,95.703%,38.0,185.0,,1.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.04 22:00:00,2020.10.04 20:00:00,89.453%,30.0,207.0,,77.0,65.234%,0.391%,8.203%,7.422%,1.172%,1.953%,2.734%,0.391%,0.391%,0.391%,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.10.05 00:00:00,2020.10.04 22:00:00,96.484%,37.0,183.0,,29.0,63.672%,0.391%,23.828%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.05 02:00:00,2020.10.05 00:00:00,98.047%,24.0,301.0,,21.0,58.984%,1.172%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.05 04:00:00,2020.10.05 02:00:00,96.484%,47.0,150.0,,1.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.05 06:00:00,2020.10.05 04:00:00,95.703%,23.0,175.0,,53.0,31.641%,0.391%,3.516%,26.172%,28.516%,2.734%,0.391%,0.391%,0.391%,0.391%,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.05 08:00:00,2020.10.05 06:00:00,95.703%,46.0,209.0,,31.0,80.859%,0.391%,2.734%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.05 10:00:00,2020.10.05 08:00:00,94.141%,9.0,762.0,,61.0,11.328%,8.984%,12.891%,9.766%,41.016%,6.641%,3.516%,0.391%,0.391%,0.391%,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2020.10.05 12:00:00,2020.10.05 10:00:00,96.484%,2.0,2231.0,,63.0,1.172%,1.172%,6.641%,19.922%,36.328%,27.734%,4.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2020.10.05 14:00:00,2020.10.05 12:00:00,94.141%,12.0,603.0,,95.0,19.141%,1.172%,1.953%,23.828%,41.016%,2.734%,2.734%,1.172%,0.391%,0.391%,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2020.10.05 16:00:00,2020.10.05 14:00:00,91.797%,12.0,763.0,,47.0,8.984%,0.391%,2.734%,52.734%,23.047%,3.516%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020.10.05 18:00:00,2020.10.05 16:00:00,97.266%,19.0,361.0,,43.0,37.109%,0.391%,1.172%,26.953%,24.609%,6.641%,0.391%,0.391%,0.391%,0.391%,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.10.05 20:00:00,2020.10.05 18:00:00,96.484%,22.0,298.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.05 22:00:00,2020.10.05 20:00:00,93.359%,8.0,799.0,,33.0,5.859%,0.391%,32.422%,51.172%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.06 00:00:00,2020.10.05 22:00:00,94.141%,2.0,3249.0,,73.0,1.953%,21.484%,49.609%,13.672%,4.297%,1.172%,1.953%,0.391%,0.391%,0.391%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.06 02:00:00,2020.10.06 00:00:00,89.453%,9.0,812.0,,29.0,19.141%,0.391%,24.609%,44.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.10.06 04:00:00,2020.10.06 02:00:00,60.547%,6.0,468.0,,31.0,32.422%,0.391%,1.172%,26.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.06 06:00:00,2020.10.06 04:00:00,94.141%,7.0,1188.0,,45.0,5.078%,0.391%,28.516%,37.109%,20.703%,1.953%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.10.06 08:00:00,2020.10.06 06:00:00,95.703%,19.0,381.0,,65.0,22.266%,0.391%,2.734%,39.453%,19.922%,5.078%,3.516%,0.391%,0.391%,0.391%,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020.10.06 10:00:00,2020.10.06 08:00:00,94.922%,29.0,234.0,,57.0,45.703%,0.391%,5.078%,37.891%,1.953%,1.953%,1.172%,0.391%,0.391%,0.391%,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.06 12:00:00,2020.10.06 10:00:00,94.141%,40.0,168.0,,51.0,54.297%,0.391%,1.953%,30.078%,2.734%,2.734%,0.391%,0.391%,0.391%,0.391%,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.06 14:00:00,2020.10.06 12:00:00,95.703%,34.0,171.0,,39.0,40.234%,0.391%,3.516%,44.922%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.06 16:00:00,2020.10.06 14:00:00,94.922%,33.0,220.0,,55.0,30.078%,1.172%,25.391%,29.297%,5.859%,1.172%,0.391%,0.391%,0.391%,0.391%,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2020.10.06 18:00:00,2020.10.06 16:00:00,94.922%,33.0,226.0,,27.0,72.266%,1.172%,5.078%,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.06 20:00:00,2020.10.06 18:00:00,95.703%,51.0,106.0,,21.0,69.922%,0.391%,22.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.06 22:00:00,2020.10.06 20:00:00,98.047%,53.0,162.0,,15.0,73.047%,0.391%,21.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.07 00:00:00,2020.10.06 22:00:00,98.828%,71.0,101.0,,1.0,94.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.07 02:00:00,2020.10.07 00:00:00,96.484%,49.0,140.0,,25.0,80.859%,1.172%,3.516%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.07 04:00:00,2020.10.07 02:00:00,98.047%,65.0,110.0,,1.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.07 06:00:00,2020.10.07 04:00:00,98.047%,51.0,101.0,,41.0,67.578%,0.391%,0.391%,6.641%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.07 08:00:00,2020.10.07 06:00:00,96.484%,2.0,2929.0,,49.0,0.391%,0.391%,5.078%,54.297%,24.609%,12.109%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020.10.07 10:00:00,2020.10.07 08:00:00,95.703%,2.0,3305.0,,43.0,1.172%,1.172%,5.859%,58.203%,28.516%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2020.10.07 12:00:00,2020.10.07 10:00:00,94.922%,2.0,4111.0,,67.0,0.391%,0.391%,1.953%,19.141%,40.234%,25.391%,7.422%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.07 14:00:00,2020.10.07 12:00:00,94.141%,1.0,4752.0,,43.0,0.391%,0.391%,2.734%,55.078%,34.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020.10.07 16:00:00,2020.10.07 14:00:00,94.141%,2.0,3529.0,,41.0,0.391%,0.391%,1.172%,48.047%,43.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.07 18:00:00,2020.10.07 16:00:00,91.797%,3.0,1652.0,,45.0,1.172%,1.172%,26.172%,52.734%,8.984%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020.10.07 20:00:00,2020.10.07 18:00:00,89.453%,23.0,481.0,,19.0,34.766%,9.766%,43.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.07 22:00:00,2020.10.07 20:00:00,93.359%,7.0,673.0,,21.0,28.516%,32.422%,31.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.08 00:00:00,2020.10.07 22:00:00,95.703%,25.0,304.0,,25.0,46.484%,0.391%,31.641%,15.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.08 02:00:00,2020.10.08 00:00:00,92.578%,3.0,1767.0,,27.0,20.703%,1.172%,65.234%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.08 04:00:00,2020.10.08 02:00:00,90.234%,3.0,1797.0,,51.0,3.516%,1.172%,27.734%,51.172%,5.078%,1.172%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.08 06:00:00,2020.10.08 04:00:00,90.234%,10.0,836.0,,39.0,5.078%,1.172%,12.891%,41.797%,28.516%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2020.10.08 08:00:00,2020.10.08 06:00:00,92.578%,2.0,2988.0,,59.0,1.172%,0.391%,2.734%,49.609%,26.172%,7.422%,5.078%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020.10.08 10:00:00,2020.10.08 08:00:00,91.797%,10.0,789.0,,39.0,5.078%,0.391%,2.734%,53.516%,29.297%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2020.10.08 12:00:00,2020.10.08 10:00:00,86.328%,2.0,2591.0,,37.0,1.172%,0.391%,3.516%,63.672%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2020.10.08 14:00:00,2020.10.08 12:00:00,87.109%,24.0,270.0,,57.0,27.734%,1.172%,1.953%,45.703%,5.078%,2.734%,1.953%,0.391%,0.391%,0.391%,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.08 16:00:00,2020.10.08 14:00:00,91.797%,4.0,1502.0,,73.0,1.172%,1.172%,3.516%,1.953%,13.672%,50.391%,19.141%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2020.10.08 18:00:00,2020.10.08 16:00:00,96.484%,1.0,4671.0,,47.0,0.391%,0.391%,8.984%,41.797%,38.672%,6.641%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.10.08 20:00:00,2020.10.08 18:00:00,87.109%,2.0,4206.0,,21.0,39.453%,11.328%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.08 22:00:00,2020.10.08 20:00:00,90.234%,5.0,1205.0,,17.0,65.234%,7.422%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.09 00:00:00,2020.10.08 22:00:00,94.922%,2.0,3339.0,,17.0,53.516%,1.172%,40.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.09 02:00:00,2020.10.09 00:00:00,89.453%,3.0,2509.0,,9.0,58.984%,30.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.09 04:00:00,2020.10.09 02:00:00,93.359%,2.0,2448.0,,5.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.09 06:00:00,2020.10.09 04:00:00,73.828%,3.0,2431.0,,55.0,4.297%,1.172%,5.859%,12.109%,19.922%,28.516%,1.953%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2020.10.09 08:00:00,2020.10.09 06:00:00,94.141%,1.0,3511.0,,63.0,0.391%,0.391%,1.953%,1.172%,19.141%,49.609%,20.703%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020.10.09 10:00:00,2020.10.09 08:00:00,95.703%,2.0,4855.0,,73.0,0.391%,0.391%,1.953%,22.266%,18.359%,24.609%,26.172%,1.172%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.09 12:00:00,2020.10.09 10:00:00,94.922%,1.0,4366.0,,75.0,0.391%,0.391%,1.172%,38.672%,36.328%,14.453%,4.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.10.09 14:00:00,2020.10.09 12:00:00,91.016%,2.0,4628.0,,57.0,0.391%,1.172%,2.734%,20.703%,17.578%,45.703%,2.734%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2020.10.09 16:00:00,2020.10.09 14:00:00,91.016%,2.0,4111.0,,53.0,1.172%,0.391%,1.953%,29.297%,41.016%,13.672%,1.953%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2020.10.09 18:00:00,2020.10.09 16:00:00,94.922%,6.0,1004.0,,41.0,33.984%,0.391%,1.172%,15.234%,44.141%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.10.09 20:00:00,2020.10.09 18:00:00,91.016%,5.0,1224.0,,7.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.09 22:00:00,2020.10.09 20:00:00,91.016%,19.0,413.0,,7.0,73.828%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.10 00:00:00,2020.10.09 22:00:00,92.578%,32.0,193.0,,29.0,38.672%,1.172%,44.922%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.10 02:00:00,2020.10.10 00:00:00,85.547%,29.0,223.0,,21.0,44.141%,0.391%,38.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.10 04:00:00,2020.10.10 02:00:00,89.453%,18.0,367.0,,11.0,56.641%,32.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.10 06:00:00,2020.10.10 04:00:00,94.141%,25.0,232.0,,45.0,23.828%,1.172%,4.297%,37.891%,23.047%,2.734%,0.391%,0.391%,0.391%,0.391%,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020.10.10 08:00:00,2020.10.10 06:00:00,94.141%,2.0,3540.0,,57.0,0.391%,0.391%,3.516%,25.391%,43.359%,16.016%,4.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020.10.10 10:00:00,2020.10.10 08:00:00,95.703%,3.0,2275.0,,53.0,1.172%,5.078%,36.328%,33.984%,13.672%,4.297%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.10 12:00:00,2020.10.10 10:00:00,94.141%,27.0,270.0,,67.0,15.234%,1.172%,7.422%,57.422%,8.203%,1.172%,2.734%,0.391%,0.391%,0.391%,25.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2020.10.10 14:00:00,2020.10.10 12:00:00,94.922%,54.0,128.0,,43.0,43.359%,1.172%,6.641%,30.859%,8.984%,1.172%,0.391%,0.391%,0.391%,0.391%,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020.10.10 16:00:00,2020.10.10 14:00:00,95.703%,59.0,90.0,,53.0,52.734%,0.391%,1.953%,20.703%,12.109%,3.516%,0.391%,0.391%,0.391%,0.391%,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.10 18:00:00,2020.10.10 16:00:00,95.703%,56.0,147.0,,27.0,62.891%,1.172%,16.016%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,54.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.10.10 20:00:00,2020.10.10 18:00:00,92.578%,28.0,208.0,,21.0,44.922%,1.953%,44.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.10 22:00:00,2020.10.10 20:00:00,92.578%,2.0,2578.0,,11.0,41.797%,50.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 00:00:00,2020.10.10 22:00:00,95.703%,21.0,203.0,,15.0,47.266%,25.391%,22.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 02:00:00,2020.10.11 00:00:00,95.703%,31.0,234.0,,15.0,51.953%,8.984%,32.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 04:00:00,2020.10.11 02:00:00,96.484%,12.0,458.0,,25.0,12.891%,29.297%,49.609%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 06:00:00,2020.10.11 04:00:00,93.359%,28.0,362.0,,45.0,19.141%,1.172%,33.203%,29.297%,7.422%,1.172%,0.391%,0.391%,0.391%,0.391%,25.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 08:00:00,2020.10.11 06:00:00,93.359%,12.0,585.0,,53.0,10.547%,1.172%,6.641%,54.297%,16.797%,2.734%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2020.10.11 10:00:00,2020.10.11 08:00:00,92.578%,13.0,519.0,,43.0,8.203%,2.734%,50.391%,22.266%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.10.11 12:00:00,2020.10.11 10:00:00,96.484%,12.0,444.0,,37.0,5.859%,1.953%,53.516%,30.078%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 14:00:00,2020.10.11 12:00:00,94.922%,3.0,2142.0,,39.0,1.172%,1.953%,36.328%,44.141%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 16:00:00,2020.10.11 14:00:00,94.922%,2.0,3013.0,,49.0,1.172%,1.172%,12.891%,33.984%,38.672%,6.641%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2020.10.11 18:00:00,2020.10.11 16:00:00,97.266%,3.0,994.0,,37.0,1.172%,3.516%,52.734%,33.203%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 20:00:00,2020.10.11 18:00:00,95.703%,8.0,1113.0,,19.0,46.484%,0.391%,47.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.10.11 22:00:00,2020.10.11 20:00:00,97.266%,1.0,5601.0,,13.0,1.172%,71.484%,25.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.12 00:00:00,2020.10.11 22:00:00,94.922%,2.0,4634.0,,7.0,54.297%,40.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.12 02:00:00,2020.10.12 00:00:00,95.703%,2.0,4261.0,,7.0,87.891%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.10.12 04:00:00,2020.10.12 02:00:00,62.891%,31.0,148.0,,35.0,38.672%,19.922%,0.391%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
