Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
2020.08.03 20:00:00,2020.08.03 18:00:00,92.578%,27.0,287.0,,47.0,51.172%,14.453%,12.891%,3.516%,5.078%,3.516%,0.391%,0.391%,0.391%,0.391%,24.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020.08.03 20:00:00,2020.08.03 18:00:00,0.92578,27.0,287.0,,47.0,0.51172,0.14453,0.12891,0.03516,0.05078,0.03516,0.00391,0.00391,0.00391,0.00391,24.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020.08.03 22:00:00,2020.08.03 20:00:00,80.078%,25.0,211.0,,23.0,38.672%,16.016%,23.047%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.08.03 22:00:00,2020.08.03 20:00:00,0.80078,25.0,211.0,,23.0,0.38672,0.16016,0.23047,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.08.04 00:00:00,2020.08.03 22:00:00,79.297%,10.0,582.0,,35.0,9.766%,19.922%,44.141%,1.172%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.08.04 00:00:00,2020.08.03 22:00:00,0.79297,10.0,582.0,,35.0,0.09766,0.19922,0.44141,0.01172,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.08.04 02:00:00,2020.08.04 00:00:00,91.797%,50.0,138.0,,31.0,66.016%,6.641%,10.547%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,47.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.08.04 02:00:00,2020.08.04 00:00:00,0.91797,50.0,138.0,,31.0,0.66016,0.06641,0.10547,0.05078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,47.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.08.04 04:00:00,2020.08.04 02:00:00,91.797%,38.0,170.0,,43.0,32.422%,14.453%,40.234%,0.391%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,33.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.08.04 04:00:00,2020.08.04 02:00:00,0.91797,38.0,170.0,,43.0,0.32422,0.14453,0.40234,0.00391,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,33.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.08.04 06:00:00,2020.08.04 04:00:00,0.93359,15.0,426.0,,99.0,0.26953,0.03516,0.18359,0.04297,0.02734,0.01953,0.05078,0.15234,0.14453,0.00391,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2020.08.04 06:00:00,2020.08.04 04:00:00,93.359%,15.0,426.0,,99.0,26.953%,3.516%,18.359%,4.297%,2.734%,1.953%,5.078%,15.234%,14.453%,0.391%,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2020.08.04 08:00:00,2020.08.04 06:00:00,0.90234,28.0,249.0,,87.0,0.30078,0.12891,0.15234,0.02734,0.01953,0.01953,0.04297,0.19922,0.00391,0.00391,23.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2020.08.04 08:00:00,2020.08.04 06:00:00,90.234%,28.0,249.0,,87.0,30.078%,12.891%,15.234%,2.734%,1.953%,1.953%,4.297%,19.922%,0.391%,0.391%,23.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2020.08.04 10:00:00,2020.08.04 08:00:00,93.359%,51.0,129.0,,93.0,56.641%,1.172%,22.266%,3.516%,1.953%,1.172%,1.172%,2.734%,0.391%,0.391%,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2020.08.04 10:00:00,2020.08.04 08:00:00,0.93359,51.0,129.0,,93.0,0.56641,0.01172,0.22266,0.03516,0.01953,0.01172,0.01172,0.02734,0.00391,0.00391,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
